image,pokemon_name,type1,type2
galvantula__0000.png,galvantula,bug,electric
galvantula__0001.png,galvantula,bug,electric
galvantula__0002.png,galvantula,bug,electric
galvantula__0003.png,galvantula,bug,electric
galvantula__0004.png,galvantula,bug,electric
galvantula__0005.png,galvantula,bug,electric
galvantula__0006.png,galvantula,bug,electric
galvantula__0007.png,galvantula,bug,electric
galvantula__0008.png,galvantula,bug,electric
galvantula__0009.png,galvantula,bug,electric
galvantula__0010.png,galvantula,bug,electric
galvantula__0011.png,galvantula,bug,electric
galvantula__0012.png,galvantula,bug,electric
galvantula__0013.png,galvantula,bug,electric
galvantula__0014.png,galvantula,bug,electric
galvantula__0015.png,galvantula,bug,electric
galvantula__0016.png,galvantula,bug,electric
garbodor__0000.png,garbodor,poison,
garbodor__0001.png,garbodor,poison,
garbodor__0002.png,garbodor,poison,
garbodor__0003.png,garbodor,poison,
garbodor__0004.png,garbodor,poison,
garbodor__0005.png,garbodor,poison,
garbodor__0006.png,garbodor,poison,
garbodor__0007.png,garbodor,poison,
garbodor__0008.png,garbodor,poison,
garbodor__0009.png,garbodor,poison,
garbodor__0010.png,garbodor,poison,
garbodor__0011.png,garbodor,poison,
garbodor__0012.png,garbodor,poison,
garbodor__0013.png,garbodor,poison,
garchomp__0000.png,garchomp,dragon,ground
garchomp__0001.png,garchomp,dragon,ground
garchomp__0002.png,garchomp,dragon,ground
garchomp__0003.png,garchomp,dragon,ground
garchomp__0004.png,garchomp,dragon,ground
garchomp__0005.png,garchomp,dragon,ground
garchomp__0006.png,garchomp,dragon,ground
garchomp__0007.png,garchomp,dragon,ground
garchomp__0008.png,garchomp,dragon,ground
garchomp__0009.png,garchomp,dragon,ground
garchomp__0010.png,garchomp,dragon,ground
garchomp__0011.png,garchomp,dragon,ground
garchomp__0012.png,garchomp,dragon,ground
garchomp__0013.png,garchomp,dragon,ground
garchomp__0014.png,garchomp,dragon,ground
garchomp__0015.png,garchomp,dragon,ground
garchomp__0016.png,garchomp,dragon,ground
garchomp__0017.png,garchomp,dragon,ground
garchomp__0018.png,garchomp,dragon,ground
garchomp__0019.png,garchomp,dragon,ground
garchomp__0020.png,garchomp,dragon,ground
garchomp__0021.png,garchomp,dragon,ground
garchomp__0022.png,garchomp,dragon,ground
garchomp__0023.png,garchomp,dragon,ground
garchomp__0024.png,garchomp,dragon,ground
garchomp__0025.png,garchomp,dragon,ground
garchomp__0026.png,garchomp,dragon,ground
garchomp__0027.png,garchomp,dragon,ground
garchomp__0028.png,garchomp,dragon,ground
gardevoir__0000.png,gardevoir,psychic,fairy
gardevoir__0001.png,gardevoir,psychic,fairy
gardevoir__0002.png,gardevoir,psychic,fairy
gardevoir__0003.png,gardevoir,psychic,fairy
gardevoir__0004.png,gardevoir,psychic,fairy
gardevoir__0005.png,gardevoir,psychic,fairy
gardevoir__0006.png,gardevoir,psychic,fairy
gardevoir__0007.png,gardevoir,psychic,fairy
gardevoir__0008.png,gardevoir,psychic,fairy
gardevoir__0009.png,gardevoir,psychic,fairy
gardevoir__0010.png,gardevoir,psychic,fairy
gardevoir__0011.png,gardevoir,psychic,fairy
gardevoir__0012.png,gardevoir,psychic,fairy
gardevoir__0013.png,gardevoir,psychic,fairy
gardevoir__0014.png,gardevoir,psychic,fairy
gardevoir__0015.png,gardevoir,psychic,fairy
gardevoir__0016.png,gardevoir,psychic,fairy
gardevoir__0017.png,gardevoir,psychic,fairy
gardevoir__0018.png,gardevoir,psychic,fairy
gardevoir__0019.png,gardevoir,psychic,fairy
gardevoir__0020.png,gardevoir,psychic,fairy
gardevoir__0021.png,gardevoir,psychic,fairy
gardevoir__0022.png,gardevoir,psychic,fairy
gardevoir__0023.png,gardevoir,psychic,fairy
gardevoir__0024.png,gardevoir,psychic,fairy
gardevoir__0025.png,gardevoir,psychic,fairy
gardevoir__0026.png,gardevoir,psychic,fairy
gardevoir__0027.png,gardevoir,psychic,fairy
gardevoir__0028.png,gardevoir,psychic,fairy
gardevoir__0029.png,gardevoir,psychic,fairy
gardevoir__0030.png,gardevoir,psychic,fairy
gardevoir__0031.png,gardevoir,psychic,fairy
gardevoir__0032.png,gardevoir,psychic,fairy
gardevoir__0033.png,gardevoir,psychic,fairy
gardevoir__0034.png,gardevoir,psychic,fairy
gardevoir__0035.png,gardevoir,psychic,fairy
gardevoir__0036.png,gardevoir,psychic,fairy
gardevoir__0037.png,gardevoir,psychic,fairy
gardevoir__0038.png,gardevoir,psychic,fairy
gardevoir__0039.png,gardevoir,psychic,fairy
gardevoir__0040.png,gardevoir,psychic,fairy
gardevoir__0041.png,gardevoir,psychic,fairy
gardevoir__0042.png,gardevoir,psychic,fairy
gardevoir__0043.png,gardevoir,psychic,fairy
gardevoir__0044.png,gardevoir,psychic,fairy
gardevoir__0045.png,gardevoir,psychic,fairy
gardevoir__0046.png,gardevoir,psychic,fairy
gastly__0000.png,gastly,ghost,poison
gastly__0001.png,gastly,ghost,poison
gastly__0002.png,gastly,ghost,poison
gastly__0003.png,gastly,ghost,poison
gastly__0004.png,gastly,ghost,poison
gastly__0005.png,gastly,ghost,poison
gastly__0006.png,gastly,ghost,poison
gastly__0007.png,gastly,ghost,poison
gastly__0008.png,gastly,ghost,poison
gastly__0009.png,gastly,ghost,poison
gastly__0010.png,gastly,ghost,poison
gastly__0011.png,gastly,ghost,poison
gastly__0012.png,gastly,ghost,poison
gastly__0013.png,gastly,ghost,poison
gastly__0014.png,gastly,ghost,poison
gastly__0015.png,gastly,ghost,poison
gastly__0016.png,gastly,ghost,poison
gastly__0017.png,gastly,ghost,poison
gastly__0018.png,gastly,ghost,poison
gastly__0019.png,gastly,ghost,poison
gastly__0020.png,gastly,ghost,poison
genesect__0000.png,genesect,bug,steel
genesect__0001.png,genesect,bug,steel
genesect__0002.png,genesect,bug,steel
genesect__0003.png,genesect,bug,steel
genesect__0004.png,genesect,bug,steel
genesect__0005.png,genesect,bug,steel
genesect__0006.png,genesect,bug,steel
genesect__0007.png,genesect,bug,steel
genesect__0008.png,genesect,bug,steel
genesect__0009.png,genesect,bug,steel
genesect__0010.png,genesect,bug,steel
genesect__0011.png,genesect,bug,steel
genesect__0012.png,genesect,bug,steel
genesect__0013.png,genesect,bug,steel
genesect__0014.png,genesect,bug,steel
genesect__0015.png,genesect,bug,steel
genesect__0016.png,genesect,bug,steel
genesect__0017.png,genesect,bug,steel
genesect__0018.png,genesect,bug,steel
gengar__0000.png,gengar,ghost,poison
gengar__0001.png,gengar,ghost,poison
gengar__0002.png,gengar,ghost,poison
gengar__0003.png,gengar,ghost,poison
gengar__0004.png,gengar,ghost,poison
gengar__0005.png,gengar,ghost,poison
gengar__0006.png,gengar,ghost,poison
gengar__0007.png,gengar,ghost,poison
gengar__0008.png,gengar,ghost,poison
gengar__0009.png,gengar,ghost,poison
gengar__0010.png,gengar,ghost,poison
gengar__0011.png,gengar,ghost,poison
gengar__0012.png,gengar,ghost,poison
gengar__0013.png,gengar,ghost,poison
gengar__0014.png,gengar,ghost,poison
gengar__0015.png,gengar,ghost,poison
gengar__0016.png,gengar,ghost,poison
gengar__0017.png,gengar,ghost,poison
gengar__0018.png,gengar,ghost,poison
gengar__0019.png,gengar,ghost,poison
gengar__0020.png,gengar,ghost,poison
gengar__0021.png,gengar,ghost,poison
gengar__0022.png,gengar,ghost,poison
gengar__0023.png,gengar,ghost,poison
gengar__0024.png,gengar,ghost,poison
gengar__0025.png,gengar,ghost,poison
gengar__0026.png,gengar,ghost,poison
gengar__0027.png,gengar,ghost,poison
gengar__0028.png,gengar,ghost,poison
gengar__0029.png,gengar,ghost,poison
gengar__0030.png,gengar,ghost,poison
gengar__0031.png,gengar,ghost,poison
gengar__0032.png,gengar,ghost,poison
gengar__0033.png,gengar,ghost,poison
gengar__0034.png,gengar,ghost,poison
gengar__0035.png,gengar,ghost,poison
gengar__0036.png,gengar,ghost,poison
gengar__0037.png,gengar,ghost,poison
gengar__0038.png,gengar,ghost,poison
gengar__0039.png,gengar,ghost,poison
gengar__0040.png,gengar,ghost,poison
gengar__0041.png,gengar,ghost,poison
gengar__0042.png,gengar,ghost,poison
gengar__0043.png,gengar,ghost,poison
gengar__0044.png,gengar,ghost,poison
gengar__0045.png,gengar,ghost,poison
gengar__0046.png,gengar,ghost,poison
gengar__0047.png,gengar,ghost,poison
gengar__0048.png,gengar,ghost,poison
gengar__0049.png,gengar,ghost,poison
gengar__0050.png,gengar,ghost,poison
geodude__0000.png,geodude,rock,ground
geodude__0001.png,geodude,rock,ground
geodude__0002.png,geodude,rock,ground
geodude__0003.png,geodude,rock,ground
geodude__0004.png,geodude,rock,ground
geodude__0005.png,geodude,rock,ground
geodude__0006.png,geodude,rock,ground
geodude__0007.png,geodude,rock,ground
geodude__0008.png,geodude,rock,ground
geodude__0009.png,geodude,rock,ground
geodude__0010.png,geodude,rock,ground
geodude__0011.png,geodude,rock,ground
geodude__0012.png,geodude,rock,ground
geodude__0013.png,geodude,rock,ground
geodude__0014.png,geodude,rock,ground
geodude__0015.png,geodude,rock,ground
geodude__0016.png,geodude,rock,ground
gible__0000.png,gible,dragon,ground
gible__0001.png,gible,dragon,ground
gible__0002.png,gible,dragon,ground
gible__0003.png,gible,dragon,ground
gible__0004.png,gible,dragon,ground
gible__0005.png,gible,dragon,ground
gible__0006.png,gible,dragon,ground
gible__0007.png,gible,dragon,ground
gible__0008.png,gible,dragon,ground
gible__0009.png,gible,dragon,ground
gible__0010.png,gible,dragon,ground
gible__0011.png,gible,dragon,ground
gible__0012.png,gible,dragon,ground
gible__0013.png,gible,dragon,ground
gible__0014.png,gible,dragon,ground
gible__0015.png,gible,dragon,ground
gible__0016.png,gible,dragon,ground
gible__0017.png,gible,dragon,ground
gible__0018.png,gible,dragon,ground
girafarig__0000.png,girafarig,normal,psychic
girafarig__0001.png,girafarig,normal,psychic
girafarig__0002.png,girafarig,normal,psychic
girafarig__0003.png,girafarig,normal,psychic
girafarig__0004.png,girafarig,normal,psychic
girafarig__0005.png,girafarig,normal,psychic
girafarig__0006.png,girafarig,normal,psychic
girafarig__0007.png,girafarig,normal,psychic
girafarig__0008.png,girafarig,normal,psychic
girafarig__0009.png,girafarig,normal,psychic
girafarig__0010.png,girafarig,normal,psychic
girafarig__0011.png,girafarig,normal,psychic
girafarig__0012.png,girafarig,normal,psychic
girafarig__0013.png,girafarig,normal,psychic
girafarig__0014.png,girafarig,normal,psychic
girafarig__0015.png,girafarig,normal,psychic
girafarig__0016.png,girafarig,normal,psychic
girafarig__0017.png,girafarig,normal,psychic
girafarig__0018.png,girafarig,normal,psychic
girafarig__0019.png,girafarig,normal,psychic
girafarig__0020.png,girafarig,normal,psychic
girafarig__0021.png,girafarig,normal,psychic
girafarig__0022.png,girafarig,normal,psychic
girafarig__0023.png,girafarig,normal,psychic
girafarig__0024.png,girafarig,normal,psychic
girafarig__0025.png,girafarig,normal,psychic
giratina__0000.png,giratina,ghost,dragon
giratina__0001.png,giratina,ghost,dragon
giratina__0002.png,giratina,ghost,dragon
giratina__0003.png,giratina,ghost,dragon
giratina__0004.png,giratina,ghost,dragon
giratina__0005.png,giratina,ghost,dragon
giratina__0006.png,giratina,ghost,dragon
giratina__0007.png,giratina,ghost,dragon
giratina__0008.png,giratina,ghost,dragon
giratina__0009.png,giratina,ghost,dragon
giratina__0010.png,giratina,ghost,dragon
giratina__0011.png,giratina,ghost,dragon
giratina__0012.png,giratina,ghost,dragon
giratina__0013.png,giratina,ghost,dragon
giratina__0014.png,giratina,ghost,dragon
giratina__0015.png,giratina,ghost,dragon
giratina__0016.png,giratina,ghost,dragon
giratina__0017.png,giratina,ghost,dragon
giratina__0018.png,giratina,ghost,dragon
giratina__0019.png,giratina,ghost,dragon
giratina__0020.png,giratina,ghost,dragon
giratina__0021.png,giratina,ghost,dragon
giratina__0022.png,giratina,ghost,dragon
giratina__0023.png,giratina,ghost,dragon
giratina__0024.png,giratina,ghost,dragon
giratina__0025.png,giratina,ghost,dragon
giratina__0026.png,giratina,ghost,dragon
giratina__0027.png,giratina,ghost,dragon
giratina__0028.png,giratina,ghost,dragon
glaceon__0000.png,glaceon,ice,
glaceon__0001.png,glaceon,ice,
glaceon__0002.png,glaceon,ice,
glaceon__0003.png,glaceon,ice,
glaceon__0004.png,glaceon,ice,
glaceon__0005.png,glaceon,ice,
glaceon__0006.png,glaceon,ice,
glaceon__0007.png,glaceon,ice,
glaceon__0008.png,glaceon,ice,
glaceon__0009.png,glaceon,ice,
glaceon__0010.png,glaceon,ice,
glaceon__0011.png,glaceon,ice,
glaceon__0012.png,glaceon,ice,
glaceon__0013.png,glaceon,ice,
glaceon__0014.png,glaceon,ice,
glaceon__0015.png,glaceon,ice,
glaceon__0016.png,glaceon,ice,
glaceon__0017.png,glaceon,ice,
glaceon__0018.png,glaceon,ice,
glaceon__0019.png,glaceon,ice,
glaceon__0020.png,glaceon,ice,
glaceon__0021.png,glaceon,ice,
glaceon__0022.png,glaceon,ice,
glaceon__0023.png,glaceon,ice,
glaceon__0024.png,glaceon,ice,
glaceon__0025.png,glaceon,ice,
glaceon__0026.png,glaceon,ice,
glaceon__0027.png,glaceon,ice,
glalie__0000.png,glalie,ice,
glalie__0001.png,glalie,ice,
glalie__0002.png,glalie,ice,
glalie__0003.png,glalie,ice,
glalie__0004.png,glalie,ice,
glalie__0005.png,glalie,ice,
glalie__0006.png,glalie,ice,
glalie__0007.png,glalie,ice,
glalie__0008.png,glalie,ice,
glalie__0009.png,glalie,ice,
glalie__0010.png,glalie,ice,
glalie__0011.png,glalie,ice,
glalie__0012.png,glalie,ice,
glalie__0013.png,glalie,ice,
glalie__0014.png,glalie,ice,
glalie__0015.png,glalie,ice,
glalie__0016.png,glalie,ice,
glalie__0017.png,glalie,ice,
glalie__0018.png,glalie,ice,
glalie__0019.png,glalie,ice,
gligar__0000.png,gligar,ground,flying
gligar__0001.png,gligar,ground,flying
gligar__0002.png,gligar,ground,flying
gligar__0003.png,gligar,ground,flying
gligar__0004.png,gligar,ground,flying
gligar__0005.png,gligar,ground,flying
gligar__0006.png,gligar,ground,flying
gligar__0007.png,gligar,ground,flying
gligar__0008.png,gligar,ground,flying
gligar__0009.png,gligar,ground,flying
gligar__0010.png,gligar,ground,flying
gligar__0011.png,gligar,ground,flying
gligar__0012.png,gligar,ground,flying
gligar__0013.png,gligar,ground,flying
gligar__0014.png,gligar,ground,flying
gligar__0015.png,gligar,ground,flying
gligar__0016.png,gligar,ground,flying
gligar__0017.png,gligar,ground,flying
gligar__0018.png,gligar,ground,flying
gligar__0019.png,gligar,ground,flying
gliscor__0000.png,gliscor,ground,flying
gliscor__0001.png,gliscor,ground,flying
gliscor__0002.png,gliscor,ground,flying
gliscor__0003.png,gliscor,ground,flying
gliscor__0004.png,gliscor,ground,flying
gliscor__0005.png,gliscor,ground,flying
gliscor__0006.png,gliscor,ground,flying
gliscor__0007.png,gliscor,ground,flying
gliscor__0008.png,gliscor,ground,flying
gliscor__0009.png,gliscor,ground,flying
gliscor__0010.png,gliscor,ground,flying
gliscor__0011.png,gliscor,ground,flying
gliscor__0012.png,gliscor,ground,flying
gliscor__0013.png,gliscor,ground,flying
gliscor__0014.png,gliscor,ground,flying
gliscor__0015.png,gliscor,ground,flying
gliscor__0016.png,gliscor,ground,flying
gliscor__0017.png,gliscor,ground,flying
gliscor__0018.png,gliscor,ground,flying
gliscor__0019.png,gliscor,ground,flying
gliscor__0020.png,gliscor,ground,flying
gliscor__0021.png,gliscor,ground,flying
gliscor__0022.png,gliscor,ground,flying
gliscor__0023.png,gliscor,ground,flying
gliscor__0024.png,gliscor,ground,flying
gliscor__0025.png,gliscor,ground,flying
gliscor__0026.png,gliscor,ground,flying
gliscor__0027.png,gliscor,ground,flying
gliscor__0028.png,gliscor,ground,flying
gliscor__0029.png,gliscor,ground,flying
gliscor__0030.png,gliscor,ground,flying
gliscor__0031.png,gliscor,ground,flying
gloom__0000.png,gloom,grass,poison
gloom__0001.png,gloom,grass,poison
gloom__0002.png,gloom,grass,poison
gloom__0003.png,gloom,grass,poison
gloom__0004.png,gloom,grass,poison
gloom__0005.png,gloom,grass,poison
gloom__0006.png,gloom,grass,poison
gloom__0007.png,gloom,grass,poison
gloom__0008.png,gloom,grass,poison
gloom__0009.png,gloom,grass,poison
gloom__0010.png,gloom,grass,poison
gloom__0011.png,gloom,grass,poison
gloom__0012.png,gloom,grass,poison
golbat__0000.png,golbat,poison,flying
golbat__0001.png,golbat,poison,flying
golbat__0002.png,golbat,poison,flying
golbat__0003.png,golbat,poison,flying
golbat__0004.png,golbat,poison,flying
golbat__0005.png,golbat,poison,flying
golbat__0006.png,golbat,poison,flying
golbat__0007.png,golbat,poison,flying
golbat__0008.png,golbat,poison,flying
golbat__0009.png,golbat,poison,flying
golbat__0010.png,golbat,poison,flying
golbat__0011.png,golbat,poison,flying
golbat__0012.png,golbat,poison,flying
golbat__0013.png,golbat,poison,flying
golbat__0014.png,golbat,poison,flying
golbat__0015.png,golbat,poison,flying
golbat__0016.png,golbat,poison,flying
golbat__0017.png,golbat,poison,flying
golbat__0018.png,golbat,poison,flying
golbat__0019.png,golbat,poison,flying
golbat__0020.png,golbat,poison,flying
goldeen__0000.png,goldeen,water,
goldeen__0001.png,goldeen,water,
goldeen__0002.png,goldeen,water,
goldeen__0003.png,goldeen,water,
